レース馬番ID,レースID,レース日付,開催回数,競馬場コード,競馬場名,開催日数,競争条件,レース記号/[抽],レース記号/(馬齢),レース記号/牝,レース記号/(父),レース記号/(別定),レース記号/(混),レース記号/(ハンデ),レース記号/(抽),レース記号/(市),レース記号/(定量),レース記号/牡,レース記号/関東配布馬,レース記号/(指),レース記号/関西配布馬,レース記号/九州産馬,レース記号/見習騎手,レース記号/せん,レース記号/(国際),レース記号/[指],レース記号/(特指),レース番号,重賞回次,レース名,リステッド・重賞競走,障害区分,芝・ダート区分,芝・ダート区分2,右左回り・直線区分,内・外・襷区分,距離(m),天候,馬場状態1,馬場状態2,発走時刻,着順,着順注記,枠番,馬番,馬名,性別,馬齢,斤量,騎手,タイム,着差,1コーナー,2コーナー,3コーナー,4コーナー,上り,単勝,人気,馬体重,場体重増減,東西・外国・地方区分,調教師,馬主,賞金(万円)
19860501030103,198605010301,1986-02-01,1,5,東京,3,4歳400万下,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳400万下,,,ダート,,左,,1700,小雨,良,,10:00,6.0,,3,3,キザキノスター,牝,4,53.0,柴崎勇,1:48.9,2,,7.0,7.0,7.0,52.8,23.2,7.0,424.0,-6.0,東,矢野進,山田良郎,
19860501030101,198605010301,1986-02-01,1,5,東京,3,4歳400万下,,(馬齢),,,,,,,,,,,,,,,,,,,1,,4歳400万下,,,ダート,,左,,1700,小雨,良,,10:00,7.0,,1,1,ダイナサンローラン,牡,4,55.0,津留千彰,1:50.1,7,,1.0,1.0,1.0,54.9,19.9,6.0,470.0,2.0,東,大和田稔,社台レースホース,
19860501030203,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,1.0,,3,3,アサカマドンナ,牝,5,54.0,田村正光,1:28.2,,,,4.0,3.0,51.4,1.6,1.0,466.0,4.0,東,元石孝昭,佐久間有寿,290.0
19860501030202,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,2.0,,2,2,マウントシャトー,牝,4,53.0,岡部幸雄,1:28.4,1.1/2,,,1.0,1.0,52.0,7.6,3.0,432.0,2.0,東,前田禎,陰山昭二,120.0
19860501030211,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,3.0,,8,11,セッテステラ,牡,4,55.0,増沢末夫,1:28.8,2.1/2,,,4.0,4.0,52.0,12.8,5.0,440.0,2.0,東,山崎彰義,河合秀夫,73.0
19860501030204,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,4.0,,4,4,アイノマロン,牝,4,53.0,坂井千明,1:29.2,2.1/2,,,8.0,6.0,51.7,38.2,8.0,414.0,4.0,東,沢峰次,田中卓,44.0
19860501030210,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,5.0,,8,10,シャンデリアライト,牝,4,51.0,天間昭一,1:29.5,1.3/4,,,2.0,2.0,52.9,13.8,6.0,448.0,2.0,東,大久保良,高山澄子,29.0
19860501030207,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,6.0,,6,7,アイレーン,牝,4,53.0,柴田政人,1:29.5,クビ,,,9.0,9.0,51.8,5.6,2.0,406.0,2.0,東,畠山重則,ミヨキチ商事,
19860501030208,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,7.0,,7,8,ワクセイ,牡,4,55.0,上田悟,1:29.6,1/2,,,10.0,10.0,51.7,8.9,4.0,466.0,4.0,東,宮沢今朝,アイ・ケイ・テイ・オーナーズ,
19860501030206,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,8.0,,6,6,マツタカラオー,牡,4,55.0,的場均,1:30.1,3,,,7.0,8.0,52.7,39.4,9.0,436.0,-4.0,東,斎藤籌敬,松井健一,
19860501030201,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,9.0,,1,1,ライトツウー,牡,6,57.0,菅原泰夫,1:30.1,クビ,,,6.0,6.0,52.9,13.9,7.0,432.0,0.0,東,山岡浩久,下司楯夫,
19860501030205,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,10.0,,5,5,タニビッグレディー,牝,4,51.0,大宮竜一,1:31.2,7,,,10.0,10.0,53.3,142.6,11.0,420.0,-12.0,東,山岡浩久,丸田智規,
19860501030209,198605010302,1986-02-01,1,5,東京,3,4歳以上300万下,[抽],(馬齢),,,,,,,,,,,,,,,,,,,2,,4歳以上300万下,,,ダート,,左,,1400,曇,良,,10:25,11.0,,7,9,バイサー,牝,4,52.0,坂本勝美,1:31.3,1/2,,,2.0,4.0,54.7,94.9,10.0,420.0,-4.0,東,高木嘉夫,森岡清治,
19860501030306,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,1.0,,6,6,シゲルトーコー,牡,4,55.0,伊藤栄,1:48.2,,,1.0,1.0,1.0,51.6,1.3,1.0,484.0,4.0,東,中村広,小笠原茂,390.0
19860501030303,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,2.0,,3,3,アローハッピネス,牝,4,53.0,柴田政人,1:48.4,1.1/2,,3.0,3.0,3.0,51.6,7.3,3.0,468.0,0.0,東,和田正道,伊達秀和,160.0
19860501030308,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,3.0,,7,8,コルディアシロー,牡,4,55.0,石塚信広,1:49.0,3.1/2,,2.0,2.0,2.0,52.3,14.4,4.0,468.0,2.0,東,黒坂洋基,西山正行,98.0
19860501030304,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,4.0,,4,4,デルマーピット,牡,4,52.0,柴田善臣,1:49.0,クビ,,8.0,11.0,10.0,51.2,102.7,10.0,480.0,0.0,東,諏訪富三,デルマークラブ,59.0
19860501030309,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,5.0,,7,9,ダイワグリーン,牡,4,55.0,佐藤吉勝,1:49.3,1.3/4,,5.0,5.0,4.0,52.1,5.2,2.0,446.0,6.0,東,坂本栄三,大和商事,39.0
19860501030310,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,6.0,,8,10,セントグローリア,牝,4,53.0,菅原隆明,1:49.9,3.1/2,,4.0,4.0,6.0,52.8,126.6,11.0,422.0,-2.0,東,元石正雄,西庄司,
19860501030302,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,7.0,,2,2,ブラックエデー,牝,4,53.0,中野渡清,1:50.0,3/4,,8.0,7.0,7.0,52.7,31.2,6.0,408.0,0.0,東,本郷重彦,春日八郎,
19860501030307,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,8.0,,6,7,モガミポット,牡,4,55.0,小島太,1:50.1,1/2,,5.0,9.0,8.0,52.5,27.8,5.0,454.0,-2.0,東,古山良司,早坂太吉,
19860501030311,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,9.0,,8,11,アンベール,牡,4,55.0,大塚栄三,1:50.2,1/2,,10.0,7.0,8.0,52.8,62.7,8.0,476.0,-6.0,東,富田六郎,高野稔,
19860501030301,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,10.0,,1,1,ウエスタンヒデミ,牝,4,53.0,橋口満朗,1:50.3,クビ,,10.0,9.0,10.0,52.8,57.4,7.0,444.0,-6.0,東,佐藤嘉秋,西川,
19860501030305,198605010303,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,(父),,,,,,,,,,,,,,,,,3,,4歳未勝利,,,ダート,,左,,1700,曇,良,,10:50,11.0,,5,5,ビバヤングシチー,牝,4,53.0,柴田弘之,1:50.8,3,,5.0,5.0,4.0,53.6,95.3,9.0,458.0,-4.0,東,見上恒芳,友駿ホースクラブ,
19860501030406,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,1.0,,6,6,メジロクルト,牝,4,53.0,的場均,1:40.7,,,,1.0,1.0,50.9,1.5,1.0,428.0,2.0,東,八木沢勝,メジロ牧場,390.0
19860501030403,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,2.0,,3,3,ハンティングレデイ,牝,4,53.0,石神富士,1:42.0,8,,,5.0,4.0,51.8,22.5,7.0,428.0,0.0,東,中村貢,大関,160.0
19860501030408,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,3.0,,7,8,シュタインローズ,牝,4,53.0,岡山定夫,1:42.1,1/2,,,2.0,2.0,52.2,8.3,4.0,468.0,0.0,東,秋山史郎,新川有一,98.0
19860501030407,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,4.0,,7,7,タイグローリー,牝,4,53.0,田村正光,1:42.4,2,,,5.0,4.0,52.2,7.6,3.0,432.0,-12.0,東,仲住達弥,名鯛興業,59.0
19860501030402,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,5.0,,2,2,ダイナクレアー,牝,4,53.0,東信二,1:42.4,クビ,,,3.0,2.0,52.4,5.1,2.0,438.0,2.0,東,境勝太郎,社台レースホース,39.0
19860501030409,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,6.0,,8,9,オーケーアイドル,牝,4,53.0,田面木博,1:43.4,6,,,7.0,6.0,53.0,13.5,5.0,446.0,-2.0,東,稗田敏男,勝福,
19860501030404,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,7.0,,4,4,マツオカメ,牝,4,53.0,嶋田功,1:45.0,10,,,10.0,7.0,54.3,96.6,9.0,426.0,-8.0,東,佐々木亜,松井健一,
19860501030410,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,8.0,,8,10,ツルマイアラナス,牝,4,53.0,本間忍,1:45.7,4,,,7.0,9.0,55.3,127.8,10.0,430.0,-4.0,東,松永勇,平岩包雄,
19860501030401,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,9.0,,1,1,シルバーダンサー,牝,4,53.0,長嶋新八,1:46.4,4,,,9.0,9.0,55.8,62.7,8.0,426.0,0.0,東,鈴木勝太,畠山牧場,
19860501030405,198605010304,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),牝,,,,,,,,,,,,,,,,,,4,,4歳未勝利,,,ダート,,左,,1600,曇,良,,11:15,10.0,,5,5,ヨシミジョー,牝,4,53.0,菅原隆明,1:47.0,3.1/2,,,4.0,7.0,56.9,17.9,6.0,436.0,-10.0,東,西塚十勝,河内孝夫,
19860501030501,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,1.0,,1,1,スタボンストラ,牡,5,58.0,星野忍,3:32.7,,1.0,1.0,1.0,1.0,,2.0,1.0,458.0,6.0,東,藤原敏文,角田哲男,690.0
19860501030502,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,2.0,,2,2,ミラクルアレツ,牝,6,57.0,臼井武,3:32.9,1,5.0,4.0,3.0,3.0,,3.6,2.0,478.0,0.0,東,和田正道,田中平,280.0
19860501030503,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,3.0,,3,3,ビザンチン,牡,5,58.0,渡部秀一,3:33.0,1/2,3.0,2.0,2.0,2.0,,6.5,3.0,470.0,-4.0,東,高松邦男,伊達秀和,170.0
19860501030508,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,4.0,,7,8,イスズガール,牝,5,56.0,菅沼輝正,3:35.2,大,2.0,5.0,4.0,3.0,,19.8,8.0,434.0,14.0,東,伊藤竹男,岩井三郎,100.0
19860501030505,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,5.0,,5,5,コガイチバン,牡,5,58.0,斎藤仁作,3:37.9,大,7.0,7.0,7.0,7.0,,51.1,10.0,464.0,-2.0,東,古賀一隆,吉橋計,69.0
19860501030510,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,6.0,,8,10,エリモカーナー,牝,5,56.0,成田均,3:37.9,クビ,9.0,9.0,7.0,6.0,,10.8,5.0,510.0,4.0,東,本郷一彦,山本慎一,
19860501030506,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,7.0,,6,6,コバノマリオン,牡,5,58.0,大江原哲,3:39.8,大,3.0,2.0,5.0,5.0,,15.7,6.0,506.0,4.0,東,矢野照正,小林昌雄,
19860501030511,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,8.0,,8,11,ページオブナイン,牝,6,57.0,鈴木勇,3:40.6,5,8.0,8.0,9.0,9.0,,17.0,7.0,442.0,0.0,東,大久保房,玉島正人,
19860501030504,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,9.0,,4,4,シビックシロー,牝,5,56.0,栗原洋一,3:42.2,10,6.0,6.0,6.0,8.0,,48.1,9.0,440.0,6.0,東,八木沢勝,西山正行,
19860501030507,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,10.0,,6,7,ハマノダイオー,牡,5,58.0,平井三雄,3:43.2,6,10.0,10.0,10.0,10.0,,90.0,11.0,450.0,8.0,東,中村貢,田島榮二郎,
19860501030509,198605010305,1986-02-01,1,5,東京,3,障害4歳以上未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,5,,障害4歳以上未勝利,,障害,芝,ダート,,,3100,曇,良,良,11:45,,中,7,9,ミノワウイン,牝,5,55.0,柴田善臣,,,,,,,,10.1,4.0,454.0,0.0,東,中野隆良,三野輪春男,
19860501030605,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,1.0,,5,5,スピードロイス,牡,4,53.0,木幡初広,1:15.1,,,,1.0,1.0,50.8,7.2,3.0,458.0,0.0,東,飯塚好次,市川幸助,390.0
19860501030604,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,2.0,,4,4,リキアイシンプウ,牡,4,55.0,的場均,1:15.4,2,,,3.0,4.0,50.8,2.0,1.0,480.0,0.0,東,石栗龍雄,高山幸雄,160.0
19860501030608,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,3.0,,6,8,ウーマンダイバー,牝,4,53.0,嶋田功,1:15.5,1/2,,,3.0,2.0,50.9,2.7,2.0,426.0,-2.0,東,畠山重則,須田松夫,98.0
19860501030607,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,4.0,,6,7,サンユーパネラー,牡,4,55.0,大塚栄三,1:15.8,2,,,2.0,2.0,51.4,14.0,4.0,446.0,-4.0,東,富田六郎,新サンユー,59.0
19860501030601,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,5.0,,1,1,サンサフラン,牝,4,53.0,細川英二,1:16.2,2.1/2,,,8.0,6.0,51.1,36.5,8.0,426.0,-4.0,東,新関力,三浦常幸,39.0
19860501030611,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,6.0,,8,11,キタノセイザン,牡,4,54.0,原昌久,1:16.3,3/4,,,8.0,8.0,51.2,17.2,5.0,510.0,-4.0,東,本郷重彦,高山幸雄,
19860501030606,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,7.0,,5,6,マツカゼカツマ,牡,4,55.0,佐藤吉勝,1:16.4,1/2,,,7.0,8.0,51.3,19.7,6.0,458.0,2.0,東,坂本栄三,富川静雄,
19860501030609,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,8.0,,7,9,ミスホシマル,牝,4,51.0,原田俊彦,1:16.5,1/2,,,11.0,11.0,51.1,70.5,11.0,412.0,0.0,東,仲住達弥,柳澤アツシ,
19860501030602,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,9.0,,2,2,レーザーラッシュ,セ,4,55.0,本間忍,1:16.7,1.1/2,,,3.0,4.0,52.1,41.2,9.0,462.0,0.0,東,松永勇,茂呂邦久,
19860501030610,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,10.0,,7,10,セルビアキング,牡,4,55.0,三浦春美,1:17.0,2,,,6.0,6.0,52.2,69.1,10.0,474.0,0.0,東,梶与四松,小阿瀬海司,
19860501030603,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,11.0,,3,3,センゴクタイガー,牡,4,55.0,中野渡清,1:17.5,3,,,10.0,10.0,52.2,27.6,7.0,436.0,-8.0,東,柴田欣也,入倉章,
19860501030612,198605010306,1986-02-01,1,5,東京,3,4歳未勝利,,(馬齢),,,,,,,,,,,,,,,,,,,6,,4歳未勝利,,,ダート,,左,,1200,曇,良,,12:45,12.0,,8,12,ジョニイクイーン,牝,4,53.0,出口明見,1:18.3,5,,,11.0,11.0,52.9,73.6,12.0,424.0,-6.0,東,矢倉玉男,今泉貞雄,
19860501030706,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,1.0,,3,6,エーススメロー,牡,4,55.0,伊藤栄,1:37.7,,,,5.0,4.0,49.9,3.8,2.0,466.0,0.0,東,中村広,榊原秀雄,480.0
19860501030707,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,2.0,,4,7,ファイブタイガー,牡,4,55.0,田村正光,1:37.8,3/4,,,10.0,8.0,49.4,10.1,6.0,568.0,0.0,東,田中朋次,菅原真一,190.0
19860501030702,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,3.0,,1,2,キャンディハンター,牝,4,53.0,加藤和宏,1:38.2,2.1/2,,,1.0,1.0,50.6,10.9,7.0,428.0,0.0,東,二本柳俊,吉田善哉,120.0
19860501030711,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,4.0,,6,11,カツマリア,牝,4,53.0,的場均,1:38.4,1.1/4,,,2.0,2.0,50.7,2.8,1.0,482.0,0.0,東,柄崎義信,勝本正男,72.0
19860501030712,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,5.0,,6,12,パレルモ,牡,4,55.0,中島敏文,1:38.5,3/4,,,14.0,15.0,49.6,39.1,10.0,456.0,0.0,東,藤本晋,豊泉博保,48.0
19860501030714,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,6.0,,7,14,カネアゲシオ,牡,4,55.0,蛯沢誠治,1:39.1,3.1/2,,,7.0,4.0,51.1,61.1,12.0,450.0,0.0,東,成宮明光,金指利明,
19860501030701,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,7.0,,1,1,オリエンタルダイナ,牡,4,55.0,岡部幸雄,1:39.2,3/4,,,2.0,7.0,51.5,10.1,5.0,424.0,0.0,東,高橋祥泰,社台レースホース,
19860501030705,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,7.0,,3,5,アダチボーイ,牡,4,55.0,出口明見,1:39.2,同着,,,9.0,13.0,51.0,45.1,11.0,486.0,0.0,東,矢倉玉男,笹川牧場,
19860501030703,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,9.0,,2,3,リンドカーン,牡,4,53.0,木幡初広,1:39.3,クビ,,,10.0,10.0,50.9,137.1,15.0,458.0,0.0,東,稲葉隆一,デルマークラブ,
19860501030716,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,10.0,,8,16,ハーバーシャープ,牡,4,55.0,嶋田功,1:39.3,ハナ,,,2.0,3.0,51.6,7.6,4.0,454.0,0.0,東,佐々木亜,ハーバー,
19860501030708,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,11.0,,4,8,アーサマーラ,牡,4,55.0,柴田政人,1:39.4,クビ,,,7.0,6.0,51.4,33.6,8.0,464.0,0.0,東,笹倉武久,大崎浩一,
19860501030713,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,12.0,,7,13,フジミワールド,牡,4,55.0,大西直宏,1:39.6,1.1/2,,,10.0,9.0,51.2,36.2,9.0,430.0,0.0,東,中尾銑治,大森策郎,
19860501030715,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,13.0,,8,15,アズマグレイス,牝,4,53.0,郷原洋行,1:40.1,3,,,13.0,10.0,51.4,65.1,13.0,460.0,0.0,東,山田要一,東牧場,
19860501030704,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,14.0,,2,4,マツトルネード,牝,4,51.0,原田俊彦,1:40.9,5,,,14.0,13.0,52.0,91.1,14.0,482.0,0.0,東,坂本栄三,松井健一,
19860501030710,198605010307,1986-02-01,1,5,東京,3,4歳新馬,,(馬齢),,,,,,,,,,,,,,,,,,,7,,4歳新馬,,,芝,,左,,1600,曇,良,,13:20,15.0,,5,10,ホクトダイセン,牡,4,55.0,南田美知,1:42.6,大,,,5.0,10.0,54.7,7.1,3.0,522.0,0.0,東,中野隆良,森滋,
